id_prj,id_version,version_name,level1,level2,hist_date,hist_value,flag_adj
106,1,Version 1,Jakarta,Basketballs Shoes,2023-08-07T00:00:00.000000000Z,1403.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-08-14T00:00:00.000000000Z,1403.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-08-21T00:00:00.000000000Z,1403.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-08-28T00:00:00.000000000Z,1403.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-09-04T00:00:00.000000000Z,1332.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-09-11T00:00:00.000000000Z,1251.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-09-18T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-09-25T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-02T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-09T00:00:00.000000000Z,1290.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-16T00:00:00.000000000Z,1214.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-23T00:00:00.000000000Z,1207.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-10-30T00:00:00.000000000Z,1205.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-11-06T00:00:00.000000000Z,1221.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-11-13T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-11-20T00:00:00.000000000Z,1209.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-11-27T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-12-04T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-12-11T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-12-18T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Basketballs Shoes,2023-12-25T00:00:00.000000000Z,1196.0,1
106,1,Version 1,Jakarta,Running Shoes,2021-12-27T00:00:00.000000000Z,2000.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-01-03T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-01-10T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-01-17T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-01-24T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-01-31T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-02-07T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-02-14T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-02-21T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-02-28T00:00:00.000000000Z,1656.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-03-07T00:00:00.000000000Z,1908.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-03-14T00:00:00.000000000Z,1782.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-03-21T00:00:00.000000000Z,1843.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-03-28T00:00:00.000000000Z,1765.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-04-04T00:00:00.000000000Z,1993.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-04-11T00:00:00.000000000Z,2069.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-04-18T00:00:00.000000000Z,2058.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-04-25T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-05-02T00:00:00.000000000Z,2132.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-05-09T00:00:00.000000000Z,2080.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-05-16T00:00:00.000000000Z,2032.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-05-23T00:00:00.000000000Z,2048.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-05-30T00:00:00.000000000Z,1995.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-06-06T00:00:00.000000000Z,2109.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-06-13T00:00:00.000000000Z,2098.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-06-20T00:00:00.000000000Z,1984.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-06-27T00:00:00.000000000Z,2061.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-07-04T00:00:00.000000000Z,1997.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-07-11T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-07-18T00:00:00.000000000Z,2113.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-07-25T00:00:00.000000000Z,2052.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-08-01T00:00:00.000000000Z,2056.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-08-08T00:00:00.000000000Z,2048.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-08-15T00:00:00.000000000Z,2060.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-08-22T00:00:00.000000000Z,1965.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-08-29T00:00:00.000000000Z,1628.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-09-05T00:00:00.000000000Z,1649.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-09-12T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-09-19T00:00:00.000000000Z,1690.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-09-26T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-10-03T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-10-10T00:00:00.000000000Z,1699.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-10-17T00:00:00.000000000Z,1654.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-10-24T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-10-31T00:00:00.000000000Z,1610.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-11-07T00:00:00.000000000Z,2000.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-11-14T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-11-21T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-11-28T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-12-05T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-12-12T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-12-19T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2022-12-26T00:00:00.000000000Z,1640.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-01-02T00:00:00.000000000Z,1625.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-01-09T00:00:00.000000000Z,1825.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-01-16T00:00:00.000000000Z,1754.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-01-23T00:00:00.000000000Z,1660.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-01-30T00:00:00.000000000Z,2456.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-02-06T00:00:00.000000000Z,1893.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-02-13T00:00:00.000000000Z,1815.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-02-20T00:00:00.000000000Z,1998.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-02-27T00:00:00.000000000Z,1991.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-03-06T00:00:00.000000000Z,1952.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-03-13T00:00:00.000000000Z,2185.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-03-20T00:00:00.000000000Z,1952.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-03-27T00:00:00.000000000Z,2182.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-04-03T00:00:00.000000000Z,2026.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-04-10T00:00:00.000000000Z,2148.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-04-17T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-04-24T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-05-01T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-05-08T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-05-15T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-05-22T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-05-29T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-06-05T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-06-12T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-06-19T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-06-26T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-07-03T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-07-10T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-07-17T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-07-24T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-07-31T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-08-07T00:00:00.000000000Z,2183.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-08-14T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-08-21T00:00:00.000000000Z,2208.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-08-28T00:00:00.000000000Z,2048.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-09-04T00:00:00.000000000Z,1973.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-09-11T00:00:00.000000000Z,1843.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-09-18T00:00:00.000000000Z,1654.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-09-25T00:00:00.000000000Z,1721.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-10-02T00:00:00.000000000Z,1706.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-10-09T00:00:00.000000000Z,1887.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-10-16T00:00:00.000000000Z,1745.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-10-23T00:00:00.000000000Z,1775.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-10-30T00:00:00.000000000Z,1775.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-11-06T00:00:00.000000000Z,1806.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-11-13T00:00:00.000000000Z,1634.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-11-20T00:00:00.000000000Z,1765.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-11-27T00:00:00.000000000Z,1596.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-12-04T00:00:00.000000000Z,1686.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-12-11T00:00:00.000000000Z,1653.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-12-18T00:00:00.000000000Z,1708.0,1
106,1,Version 1,Jakarta,Running Shoes,2023-12-25T00:00:00.000000000Z,1610.0,1
106,1,Version 1,Jakarta,Training Shoes,2021-12-27T00:00:00.000000000Z,3649.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-01-03T00:00:00.000000000Z,3865.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-01-10T00:00:00.000000000Z,3969.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-01-17T00:00:00.000000000Z,3800.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-01-24T00:00:00.000000000Z,3834.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-01-31T00:00:00.000000000Z,4009.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-02-07T00:00:00.000000000Z,3996.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-02-14T00:00:00.000000000Z,3958.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-02-21T00:00:00.000000000Z,4052.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-02-28T00:00:00.000000000Z,4278.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-03-07T00:00:00.000000000Z,4934.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-03-14T00:00:00.000000000Z,4572.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-03-21T00:00:00.000000000Z,4770.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-03-28T00:00:00.000000000Z,4544.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-04-04T00:00:00.000000000Z,5129.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-04-11T00:00:00.000000000Z,5343.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-04-18T00:00:00.000000000Z,5365.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-04-25T00:00:00.000000000Z,5769.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-05-02T00:00:00.000000000Z,5504.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-05-09T00:00:00.000000000Z,5377.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-05-16T00:00:00.000000000Z,5245.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-05-23T00:00:00.000000000Z,5299.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-05-30T00:00:00.000000000Z,5168.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-06-06T00:00:00.000000000Z,5445.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-06-13T00:00:00.000000000Z,5415.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-06-20T00:00:00.000000000Z,5129.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-06-27T00:00:00.000000000Z,5291.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-07-04T00:00:00.000000000Z,5151.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-07-11T00:00:00.000000000Z,5747.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-07-18T00:00:00.000000000Z,5471.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-07-25T00:00:00.000000000Z,5306.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-08-01T00:00:00.000000000Z,5319.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-08-08T00:00:00.000000000Z,5308.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-08-15T00:00:00.000000000Z,5308.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-08-22T00:00:00.000000000Z,5081.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-08-29T00:00:00.000000000Z,4178.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-09-05T00:00:00.000000000Z,4248.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-09-12T00:00:00.000000000Z,4046.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-09-19T00:00:00.000000000Z,4352.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-09-26T00:00:00.000000000Z,4061.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-10-03T00:00:00.000000000Z,4045.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-10-10T00:00:00.000000000Z,4365.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-10-17T00:00:00.000000000Z,4267.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-10-24T00:00:00.000000000Z,3789.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-10-31T00:00:00.000000000Z,4141.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-11-07T00:00:00.000000000Z,4416.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-11-14T00:00:00.000000000Z,3910.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-11-21T00:00:00.000000000Z,3895.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-11-28T00:00:00.000000000Z,3985.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-12-05T00:00:00.000000000Z,3528.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-12-12T00:00:00.000000000Z,3414.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-12-19T00:00:00.000000000Z,3512.0,1
106,1,Version 1,Jakarta,Training Shoes,2022-12-26T00:00:00.000000000Z,4200.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-01-02T00:00:00.000000000Z,4187.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-01-09T00:00:00.000000000Z,4699.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-01-16T00:00:00.000000000Z,4518.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-01-23T00:00:00.000000000Z,4261.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-01-30T00:00:00.000000000Z,5406.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-02-06T00:00:00.000000000Z,4914.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-02-13T00:00:00.000000000Z,4683.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-02-20T00:00:00.000000000Z,5180.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-02-27T00:00:00.000000000Z,5145.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-03-06T00:00:00.000000000Z,5040.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-03-13T00:00:00.000000000Z,5654.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-03-20T00:00:00.000000000Z,5040.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-03-27T00:00:00.000000000Z,5645.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-04-03T00:00:00.000000000Z,5251.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-04-10T00:00:00.000000000Z,5599.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-04-17T00:00:00.000000000Z,6298.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-04-24T00:00:00.000000000Z,6503.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-05-01T00:00:00.000000000Z,5913.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-05-08T00:00:00.000000000Z,6298.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-05-15T00:00:00.000000000Z,6457.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-05-22T00:00:00.000000000Z,6294.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-05-29T00:00:00.000000000Z,6220.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-06-05T00:00:00.000000000Z,5874.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-06-12T00:00:00.000000000Z,6191.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-06-19T00:00:00.000000000Z,6076.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-06-26T00:00:00.000000000Z,5771.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-07-03T00:00:00.000000000Z,5728.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-07-10T00:00:00.000000000Z,6472.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-07-17T00:00:00.000000000Z,6511.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-07-24T00:00:00.000000000Z,6244.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-07-31T00:00:00.000000000Z,6353.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-08-07T00:00:00.000000000Z,5650.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-08-14T00:00:00.000000000Z,5808.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-08-21T00:00:00.000000000Z,5859.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-08-28T00:00:00.000000000Z,5293.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-09-04T00:00:00.000000000Z,5106.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-09-11T00:00:00.000000000Z,4766.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-09-18T00:00:00.000000000Z,4379.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-09-25T00:00:00.000000000Z,4444.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-10-02T00:00:00.000000000Z,4526.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-10-09T00:00:00.000000000Z,4892.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-10-16T00:00:00.000000000Z,4535.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-10-23T00:00:00.000000000Z,4598.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-10-30T00:00:00.000000000Z,4563.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-11-06T00:00:00.000000000Z,4661.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-11-13T00:00:00.000000000Z,4213.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-11-20T00:00:00.000000000Z,4566.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-11-27T00:00:00.000000000Z,3950.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-12-04T00:00:00.000000000Z,4350.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-12-11T00:00:00.000000000Z,4255.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-12-18T00:00:00.000000000Z,4402.0,1
106,1,Version 1,Jakarta,Training Shoes,2023-12-25T00:00:00.000000000Z,4098.0,1
106,1,Version 1,Bogor,Sandals,2021-12-27T00:00:00.000000000Z,990.0,0
106,1,Version 1,Bogor,Sandals,2022-01-03T00:00:00.000000000Z,1073.0,0
106,1,Version 1,Bogor,Sandals,2022-01-10T00:00:00.000000000Z,1061.0,0
106,1,Version 1,Bogor,Sandals,2022-01-17T00:00:00.000000000Z,1018.0,0
106,1,Version 1,Bogor,Sandals,2022-01-24T00:00:00.000000000Z,1062.0,0
106,1,Version 1,Bogor,Sandals,2022-01-31T00:00:00.000000000Z,1092.0,0
106,1,Version 1,Bogor,Sandals,2022-02-07T00:00:00.000000000Z,1059.0,0
106,1,Version 1,Bogor,Sandals,2022-02-14T00:00:00.000000000Z,1012.0,0
106,1,Version 1,Bogor,Sandals,2022-02-21T00:00:00.000000000Z,1059.0,0
106,1,Version 1,Bogor,Sandals,2022-02-28T00:00:00.000000000Z,1140.0,0
106,1,Version 1,Bogor,Sandals,2022-03-07T00:00:00.000000000Z,1303.0,0
106,1,Version 1,Bogor,Sandals,2022-03-14T00:00:00.000000000Z,1209.0,0
106,1,Version 1,Bogor,Sandals,2022-03-21T00:00:00.000000000Z,1257.0,0
106,1,Version 1,Bogor,Sandals,2022-03-28T00:00:00.000000000Z,1170.0,0
106,1,Version 1,Bogor,Sandals,2022-04-04T00:00:00.000000000Z,1360.0,0
106,1,Version 1,Bogor,Sandals,2022-04-11T00:00:00.000000000Z,1406.0,0
106,1,Version 1,Bogor,Sandals,2022-04-18T00:00:00.000000000Z,1408.0,0
106,1,Version 1,Bogor,Sandals,2022-04-25T00:00:00.000000000Z,1516.0,0
106,1,Version 1,Bogor,Sandals,2022-05-02T00:00:00.000000000Z,1451.0,0
106,1,Version 1,Bogor,Sandals,2022-05-09T00:00:00.000000000Z,1418.0,0
106,1,Version 1,Bogor,Sandals,2022-05-16T00:00:00.000000000Z,1384.0,0
106,1,Version 1,Bogor,Sandals,2022-05-23T00:00:00.000000000Z,1395.0,0
106,1,Version 1,Bogor,Sandals,2022-05-30T00:00:00.000000000Z,1366.0,0
106,1,Version 1,Bogor,Sandals,2022-06-06T00:00:00.000000000Z,1436.0,0
106,1,Version 1,Bogor,Sandals,2022-06-13T00:00:00.000000000Z,1418.0,0
106,1,Version 1,Bogor,Sandals,2022-06-20T00:00:00.000000000Z,1349.0,0
106,1,Version 1,Bogor,Sandals,2022-06-27T00:00:00.000000000Z,1392.0,0
106,1,Version 1,Bogor,Sandals,2022-07-04T00:00:00.000000000Z,1364.0,0
106,1,Version 1,Bogor,Sandals,2022-07-11T00:00:00.000000000Z,1516.0,0
106,1,Version 1,Bogor,Sandals,2022-07-18T00:00:00.000000000Z,1443.0,0
106,1,Version 1,Bogor,Sandals,2022-07-25T00:00:00.000000000Z,1401.0,0
106,1,Version 1,Bogor,Sandals,2022-08-01T00:00:00.000000000Z,1405.0,0
106,1,Version 1,Bogor,Sandals,2022-08-08T00:00:00.000000000Z,1410.0,0
106,1,Version 1,Bogor,Sandals,2022-08-15T00:00:00.000000000Z,1397.0,0
106,1,Version 1,Bogor,Sandals,2022-08-22T00:00:00.000000000Z,1345.0,0
106,1,Version 1,Bogor,Sandals,2022-08-29T00:00:00.000000000Z,1103.0,0
106,1,Version 1,Bogor,Sandals,2022-09-05T00:00:00.000000000Z,1136.0,0
106,1,Version 1,Bogor,Sandals,2022-09-12T00:00:00.000000000Z,1070.0,0
106,1,Version 1,Bogor,Sandals,2022-09-19T00:00:00.000000000Z,1153.0,0
106,1,Version 1,Bogor,Sandals,2022-09-26T00:00:00.000000000Z,1068.0,0
106,1,Version 1,Bogor,Sandals,2022-10-03T00:00:00.000000000Z,1116.0,0
106,1,Version 1,Bogor,Sandals,2022-10-10T00:00:00.000000000Z,1159.0,0
106,1,Version 1,Bogor,Sandals,2022-10-17T00:00:00.000000000Z,1129.0,0
106,1,Version 1,Bogor,Sandals,2022-10-24T00:00:00.000000000Z,1009.0,0
106,1,Version 1,Bogor,Sandals,2022-10-31T00:00:00.000000000Z,1109.0,0
106,1,Version 1,Bogor,Sandals,2022-11-07T00:00:00.000000000Z,1196.0,0
106,1,Version 1,Bogor,Sandals,2022-11-14T00:00:00.000000000Z,1042.0,0
106,1,Version 1,Bogor,Sandals,2022-11-21T00:00:00.000000000Z,1036.0,0
106,1,Version 1,Bogor,Sandals,2022-11-28T00:00:00.000000000Z,1031.0,0
106,1,Version 1,Bogor,Sandals,2022-12-05T00:00:00.000000000Z,938.0,0
106,1,Version 1,Bogor,Sandals,2022-12-12T00:00:00.000000000Z,913.0,0
106,1,Version 1,Bogor,Sandals,2022-12-19T00:00:00.000000000Z,937.0,0
106,1,Version 1,Bogor,Sandals,2022-12-26T00:00:00.000000000Z,1120.0,0
106,1,Version 1,Bogor,Sandals,2023-01-02T00:00:00.000000000Z,1120.0,0
106,1,Version 1,Bogor,Sandals,2023-01-09T00:00:00.000000000Z,1242.0,0
106,1,Version 1,Bogor,Sandals,2023-01-16T00:00:00.000000000Z,1207.0,0
106,1,Version 1,Bogor,Sandals,2023-01-23T00:00:00.000000000Z,1120.0,0
106,1,Version 1,Bogor,Sandals,2023-01-30T00:00:00.000000000Z,1423.0,0
106,1,Version 1,Bogor,Sandals,2023-02-06T00:00:00.000000000Z,1292.0,0
106,1,Version 1,Bogor,Sandals,2023-02-13T00:00:00.000000000Z,1242.0,0
106,1,Version 1,Bogor,Sandals,2023-02-20T00:00:00.000000000Z,1366.0,0
106,1,Version 1,Bogor,Sandals,2023-02-27T00:00:00.000000000Z,1349.0,0
